240119_14_08
 start training 
Baseline model copied 
_update_baseline : Evaluating baseline model on baseline dataset (epoch = 0) 
bl_vals = [45. 45. 45. ... 45. 45. 45.] ,means = 43.1510009765625 
Epoch 20 (batch = 39): Loss: -0.027 L: 5.093, 0min2sec 
Epoch 20 (batch = 40): Loss: -0.029 L: 5.091, 0min2sec 
Epoch 20 (batch = 41): Loss: -0.028 L: 5.090, 0min1sec 
Epoch 20 (batch = 42): Loss: -0.029 L: 5.089, 0min2sec 
Epoch 20 (batch = 43): Loss: -0.028 L: 5.089, 0min2sec 
Epoch 20 (batch = 44): Loss: -0.028 L: 5.094, 0min2sec 
Epoch 20 (batch = 45): Loss: -0.028 L: 5.087, 0min2sec 
Epoch 20 (batch = 46): Loss: -0.029 L: 5.082, 0min1sec 
Epoch 20 (batch = 47): Loss: -0.028 L: 5.082, 0min2sec 
Epoch 20 (batch = 48): Loss: -0.028 L: 5.079, 0min2sec 
Epoch 20 (batch = 49): Loss: -0.030 L: 5.079, 0min2sec 
Evaluating candidate model on baseline dataset (callback epoch = 20) 
Epoch 20 candidate mean 5.184000015258789, baseline mean 5.035200119018555 
Epoch 21 (batch = 0): Loss: 0.105 L: 5.039, 0min10sec 
Epoch 21 (batch = 1): Loss: 0.010 L: 4.980, 0min2sec 
Epoch 21 (batch = 2): Loss: 0.015 L: 5.073, 0min2sec 
Epoch 21 (batch = 3): Loss: 0.025 L: 5.021, 0min2sec 
Epoch 21 (batch = 4): Loss: 0.037 L: 5.036, 0min2sec 
Epoch 21 (batch = 5): Loss: -0.020 L: 5.036, 0min1sec 
Epoch 21 (batch = 6): Loss: -0.029 L: 5.052, 0min2sec 
Epoch 21 (batch = 7): Loss: -0.036 L: 5.076, 0min2sec 
Epoch 21 (batch = 8): Loss: -0.032 L: 5.044, 0min2sec 
Epoch 21 (batch = 9): Loss: -0.031 L: 5.028, 0min2sec 
Epoch 21 (batch = 10): Loss: -0.025 L: 5.020, 0min2sec 
Epoch 21 (batch = 11): Loss: -0.030 L: 5.029, 0min2sec 
Epoch 21 (batch = 12): Loss: -0.034 L: 5.047, 0min2sec 
Epoch 21 (batch = 13): Loss: -0.035 L: 5.068, 0min2sec 
Epoch 21 (batch = 14): Loss: -0.031 L: 5.068, 0min2sec 
Epoch 21 (batch = 15): Loss: -0.031 L: 5.074, 0min2sec 
Epoch 21 (batch = 16): Loss: -0.040 L: 5.089, 0min2sec 
Epoch 21 (batch = 17): Loss: -0.037 L: 5.072, 0min2sec 
Epoch 21 (batch = 18): Loss: -0.039 L: 5.062, 0min1sec 
Epoch 21 (batch = 19): Loss: -0.034 L: 5.052, 0min1sec 
Epoch 21 (batch = 20): Loss: -0.034 L: 5.058, 0min2sec 
Epoch 21 (batch = 21): Loss: -0.030 L: 5.054, 0min2sec 
Epoch 21 (batch = 22): Loss: -0.029 L: 5.049, 0min2sec 
Epoch 21 (batch = 23): Loss: -0.024 L: 5.055, 0min2sec 
Epoch 21 (batch = 24): Loss: -0.023 L: 5.048, 0min2sec 
Epoch 21 (batch = 25): Loss: -0.021 L: 5.047, 0min2sec 
Epoch 21 (batch = 26): Loss: -0.018 L: 5.038, 0min2sec 
Epoch 21 (batch = 27): Loss: -0.016 L: 5.044, 0min2sec 
Epoch 21 (batch = 28): Loss: -0.014 L: 5.045, 0min2sec 
Epoch 21 (batch = 29): Loss: -0.012 L: 5.047, 0min2sec 
Epoch 21 (batch = 30): Loss: -0.008 L: 5.049, 0min2sec 
Epoch 21 (batch = 31): Loss: -0.007 L: 5.053, 0min3sec 
Epoch 21 (batch = 32): Loss: -0.004 L: 5.058, 0min3sec 
Epoch 21 (batch = 33): Loss: -0.003 L: 5.052, 0min2sec 
Epoch 21 (batch = 34): Loss: -0.003 L: 5.049, 0min2sec 
Epoch 21 (batch = 35): Loss: 0.008 L: 5.048, 0min4sec 
Epoch 21 (batch = 36): Loss: 0.008 L: 5.045, 0min2sec 
Epoch 21 (batch = 37): Loss: 0.006 L: 5.043, 0min2sec 
Epoch 21 (batch = 38): Loss: 0.004 L: 5.040, 0min2sec 
Epoch 21 (batch = 39): Loss: 0.006 L: 5.031, 0min2sec 
Epoch 21 (batch = 40): Loss: 0.005 L: 5.033, 0min2sec 
Epoch 21 (batch = 41): Loss: 0.002 L: 5.038, 0min2sec 
Epoch 21 (batch = 42): Loss: -0.001 L: 5.040, 0min2sec 
Epoch 21 (batch = 43): Loss: -0.002 L: 5.040, 0min1sec 
Epoch 21 (batch = 44): Loss: -0.003 L: 5.043, 0min2sec 
Epoch 21 (batch = 45): Loss: -0.003 L: 5.045, 0min1sec 
Epoch 21 (batch = 46): Loss: -0.004 L: 5.053, 0min2sec 
Epoch 21 (batch = 47): Loss: -0.005 L: 5.051, 0min1sec 
Epoch 21 (batch = 48): Loss: -0.007 L: 5.049, 0min2sec 
Epoch 21 (batch = 49): Loss: -0.007 L: 5.055, 0min2sec 
Evaluating candidate model on baseline dataset (callback epoch = 21) 
Epoch 21 candidate mean 5.10290002822876, baseline mean 5.035200119018555 
Epoch 22 (batch = 0): Loss: -0.036 L: 5.352, 0min6sec 
Epoch 22 (batch = 1): Loss: -0.103 L: 5.129, 0min2sec 
Epoch 22 (batch = 2): Loss: -0.085 L: 5.130, 0min2sec 
Epoch 22 (batch = 3): Loss: -0.045 L: 5.137, 0min2sec 
Epoch 22 (batch = 4): Loss: -0.037 L: 5.119, 0min2sec 
Epoch 22 (batch = 5): Loss: -0.037 L: 5.072, 0min2sec 
Epoch 22 (batch = 6): Loss: -0.049 L: 5.068, 0min2sec 
Epoch 22 (batch = 7): Loss: -0.044 L: 5.078, 0min2sec 
Epoch 22 (batch = 8): Loss: -0.061 L: 5.079, 0min2sec 
Epoch 22 (batch = 9): Loss: -0.061 L: 5.083, 0min2sec 
Epoch 22 (batch = 10): Loss: -0.057 L: 5.078, 0min1sec 
Epoch 22 (batch = 11): Loss: -0.046 L: 5.085, 0min2sec 
Epoch 22 (batch = 12): Loss: -0.043 L: 5.072, 0min1sec 
Epoch 22 (batch = 13): Loss: -0.042 L: 5.044, 0min1sec 
Epoch 22 (batch = 14): Loss: -0.039 L: 5.059, 0min2sec 
Epoch 22 (batch = 15): Loss: -0.040 L: 5.069, 0min2sec 
Epoch 22 (batch = 16): Loss: -0.041 L: 5.062, 0min2sec 
Epoch 22 (batch = 17): Loss: -0.051 L: 5.073, 0min1sec 
Epoch 22 (batch = 18): Loss: -0.052 L: 5.091, 0min2sec 
Epoch 22 (batch = 19): Loss: -0.049 L: 5.077, 0min2sec 
Epoch 22 (batch = 20): Loss: -0.045 L: 5.060, 0min2sec 
Epoch 22 (batch = 21): Loss: -0.042 L: 5.043, 0min1sec 
Epoch 22 (batch = 22): Loss: -0.041 L: 5.036, 0min2sec 
Epoch 22 (batch = 23): Loss: -0.043 L: 5.034, 0min2sec 
Epoch 22 (batch = 24): Loss: -0.046 L: 5.015, 0min2sec 
Epoch 22 (batch = 25): Loss: -0.046 L: 5.015, 0min2sec 
Epoch 22 (batch = 26): Loss: -0.044 L: 5.022, 0min1sec 
Epoch 22 (batch = 27): Loss: -0.045 L: 5.025, 0min2sec 
Epoch 22 (batch = 28): Loss: -0.041 L: 5.023, 0min2sec 
Epoch 22 (batch = 29): Loss: -0.044 L: 5.019, 0min1sec 
Epoch 22 (batch = 30): Loss: -0.043 L: 5.018, 0min2sec 
Epoch 22 (batch = 31): Loss: -0.043 L: 5.018, 0min2sec 
Epoch 22 (batch = 32): Loss: -0.039 L: 5.024, 0min2sec 
Epoch 22 (batch = 33): Loss: -0.037 L: 5.017, 0min2sec 
Epoch 22 (batch = 34): Loss: -0.036 L: 5.013, 0min2sec 
Epoch 22 (batch = 35): Loss: -0.036 L: 5.007, 0min1sec 
Epoch 22 (batch = 36): Loss: -0.047 L: 5.015, 0min1sec 
Epoch 22 (batch = 37): Loss: -0.035 L: 5.021, 0min1sec 
Epoch 22 (batch = 38): Loss: -0.029 L: 5.023, 0min1sec 
Epoch 22 (batch = 39): Loss: -0.029 L: 5.029, 0min1sec 
Epoch 22 (batch = 40): Loss: -0.029 L: 5.033, 0min0sec 
Epoch 22 (batch = 41): Loss: -0.030 L: 5.027, 0min0sec 
Epoch 22 (batch = 42): Loss: -0.031 L: 5.026, 0min0sec 
Epoch 22 (batch = 43): Loss: -0.028 L: 5.032, 0min0sec 
Epoch 22 (batch = 44): Loss: -0.026 L: 5.036, 0min1sec 
Epoch 22 (batch = 45): Loss: -0.029 L: 5.049, 0min2sec 
Epoch 22 (batch = 46): Loss: -0.026 L: 5.042, 0min1sec 
Epoch 22 (batch = 47): Loss: -0.024 L: 5.040, 0min0sec 
Epoch 22 (batch = 48): Loss: -0.023 L: 5.042, 0min0sec 
Epoch 22 (batch = 49): Loss: -0.022 L: 5.045, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 22) 
Epoch 22 candidate mean 5.171800136566162, baseline mean 5.035200119018555 
Epoch 23 (batch = 0): Loss: 0.072 L: 5.141, 0min7sec 
Epoch 23 (batch = 1): Loss: -0.001 L: 5.086, 0min2sec 
Epoch 23 (batch = 2): Loss: 0.014 L: 5.073, 0min2sec 
Epoch 23 (batch = 3): Loss: 0.031 L: 5.131, 0min2sec 
Epoch 23 (batch = 4): Loss: 0.032 L: 5.142, 0min2sec 
Epoch 23 (batch = 5): Loss: 0.023 L: 5.139, 0min2sec 
Epoch 23 (batch = 6): Loss: 0.042 L: 5.098, 0min2sec 
Epoch 23 (batch = 7): Loss: 0.032 L: 5.062, 0min1sec 
Epoch 23 (batch = 8): Loss: 0.022 L: 5.031, 0min2sec 
Epoch 23 (batch = 9): Loss: 0.024 L: 5.023, 0min2sec 
Epoch 23 (batch = 10): Loss: 0.026 L: 5.006, 0min2sec 
Epoch 23 (batch = 11): Loss: 0.023 L: 5.010, 0min2sec 
Epoch 23 (batch = 12): Loss: 0.017 L: 5.014, 0min2sec 
Epoch 23 (batch = 13): Loss: 0.013 L: 5.020, 0min2sec 
Epoch 23 (batch = 14): Loss: 0.011 L: 5.029, 0min2sec 
Epoch 23 (batch = 15): Loss: 0.007 L: 5.035, 0min2sec 
Epoch 23 (batch = 16): Loss: 0.010 L: 5.045, 0min1sec 
Epoch 23 (batch = 17): Loss: 0.011 L: 5.049, 0min2sec 
Epoch 23 (batch = 18): Loss: 0.010 L: 5.042, 0min2sec 
Epoch 23 (batch = 19): Loss: 0.011 L: 5.039, 0min2sec 
Epoch 23 (batch = 20): Loss: 0.008 L: 5.049, 0min1sec 
Epoch 23 (batch = 21): Loss: 0.007 L: 5.047, 0min2sec 
Epoch 23 (batch = 22): Loss: 0.008 L: 5.039, 0min2sec 
Epoch 23 (batch = 23): Loss: 0.010 L: 5.049, 0min2sec 
Epoch 23 (batch = 24): Loss: 0.007 L: 5.035, 0min2sec 
Epoch 23 (batch = 25): Loss: 0.008 L: 5.039, 0min2sec 
Epoch 23 (batch = 26): Loss: 0.002 L: 5.048, 0min2sec 
Epoch 23 (batch = 27): Loss: -0.003 L: 5.056, 0min2sec 
Epoch 23 (batch = 28): Loss: -0.005 L: 5.052, 0min1sec 
Epoch 23 (batch = 29): Loss: -0.004 L: 5.053, 0min2sec 
Epoch 23 (batch = 30): Loss: -0.004 L: 5.062, 0min2sec 
Epoch 23 (batch = 31): Loss: -0.005 L: 5.064, 0min2sec 
Epoch 23 (batch = 32): Loss: -0.006 L: 5.065, 0min1sec 
Epoch 23 (batch = 33): Loss: -0.004 L: 5.066, 0min2sec 
Epoch 23 (batch = 34): Loss: -0.004 L: 5.072, 0min2sec 
Epoch 23 (batch = 35): Loss: -0.002 L: 5.074, 0min2sec 
Epoch 23 (batch = 36): Loss: -0.002 L: 5.071, 0min2sec 
Epoch 23 (batch = 37): Loss: -0.001 L: 5.067, 0min2sec 
Epoch 23 (batch = 38): Loss: -0.000 L: 5.066, 0min1sec 
Epoch 23 (batch = 39): Loss: -0.002 L: 5.067, 0min2sec 
Epoch 23 (batch = 40): Loss: -0.002 L: 5.071, 0min2sec 
Epoch 23 (batch = 41): Loss: -0.002 L: 5.072, 0min2sec 
Epoch 23 (batch = 42): Loss: -0.004 L: 5.074, 0min2sec 
Epoch 23 (batch = 43): Loss: -0.004 L: 5.078, 0min2sec 
Epoch 23 (batch = 44): Loss: -0.003 L: 5.076, 0min2sec 
Epoch 23 (batch = 45): Loss: -0.004 L: 5.077, 0min2sec 
Epoch 23 (batch = 46): Loss: -0.007 L: 5.082, 0min2sec 
Epoch 23 (batch = 47): Loss: -0.006 L: 5.088, 0min2sec 
Epoch 23 (batch = 48): Loss: -0.006 L: 5.087, 0min2sec 
Epoch 23 (batch = 49): Loss: -0.010 L: 5.086, 0min2sec 
Evaluating candidate model on baseline dataset (callback epoch = 23) 
Epoch 23 candidate mean 5.183499813079834, baseline mean 5.035200119018555 
Epoch 24 (batch = 0): Loss: 0.016 L: 5.055, 0min8sec 
Epoch 24 (batch = 1): Loss: 0.059 L: 4.805, 0min1sec 
Epoch 24 (batch = 2): Loss: 0.093 L: 4.807, 0min4sec 
Epoch 24 (batch = 3): Loss: 0.059 L: 4.920, 0min2sec 
Epoch 24 (batch = 4): Loss: 0.039 L: 4.966, 0min2sec 
Epoch 24 (batch = 5): Loss: 0.089 L: 4.997, 0min3sec 
Epoch 24 (batch = 6): Loss: 0.093 L: 5.026, 0min2sec 
Epoch 24 (batch = 7): Loss: 0.080 L: 5.015, 0min3sec 
Epoch 24 (batch = 8): Loss: 0.056 L: 5.044, 0min2sec 
Epoch 24 (batch = 9): Loss: 0.055 L: 5.055, 0min2sec 
Epoch 24 (batch = 10): Loss: 0.034 L: 5.030, 0min2sec 
Epoch 24 (batch = 11): Loss: 0.036 L: 5.041, 0min1sec 
Epoch 24 (batch = 12): Loss: 0.019 L: 5.016, 0min4sec 
Epoch 24 (batch = 13): Loss: 0.209 L: 5.028, 0min4sec 
Epoch 24 (batch = 14): Loss: 0.197 L: 5.021, 0min1sec 
Epoch 24 (batch = 15): Loss: 0.177 L: 5.031, 0min2sec 
Epoch 24 (batch = 16): Loss: 0.157 L: 5.029, 0min2sec 
Epoch 24 (batch = 17): Loss: 0.151 L: 5.026, 0min2sec 
Epoch 24 (batch = 18): Loss: 0.145 L: 5.035, 0min2sec 
Epoch 24 (batch = 19): Loss: 0.134 L: 5.029, 0min2sec 
Epoch 24 (batch = 20): Loss: 0.127 L: 5.031, 0min2sec 
Epoch 24 (batch = 21): Loss: 0.120 L: 5.035, 0min2sec 
Epoch 24 (batch = 22): Loss: 0.115 L: 5.025, 0min2sec 
Epoch 24 (batch = 23): Loss: 0.110 L: 5.025, 0min1sec 
Epoch 24 (batch = 24): Loss: 0.107 L: 5.020, 0min2sec 
Epoch 24 (batch = 25): Loss: 0.104 L: 5.021, 0min2sec 
Epoch 24 (batch = 26): Loss: 0.100 L: 5.012, 0min1sec 
Epoch 24 (batch = 27): Loss: 0.098 L: 5.016, 0min2sec 
Epoch 24 (batch = 28): Loss: 0.094 L: 5.007, 0min1sec 
Epoch 24 (batch = 29): Loss: 0.092 L: 5.002, 0min1sec 
Epoch 24 (batch = 30): Loss: 0.087 L: 5.009, 0min2sec 
Epoch 24 (batch = 31): Loss: 0.083 L: 5.000, 0min1sec 
Epoch 24 (batch = 32): Loss: 0.082 L: 5.005, 0min2sec 
Epoch 24 (batch = 33): Loss: 0.078 L: 5.005, 0min1sec 
Epoch 24 (batch = 34): Loss: 0.076 L: 5.013, 0min1sec 
Epoch 24 (batch = 35): Loss: 0.073 L: 5.013, 0min2sec 
Epoch 24 (batch = 36): Loss: 0.070 L: 5.016, 0min2sec 
Epoch 24 (batch = 37): Loss: 0.068 L: 5.021, 0min2sec 
Epoch 24 (batch = 38): Loss: 0.063 L: 5.020, 0min2sec 
Epoch 24 (batch = 39): Loss: 0.061 L: 5.019, 0min2sec 
Epoch 24 (batch = 40): Loss: 0.054 L: 5.012, 0min2sec 
Epoch 24 (batch = 41): Loss: 0.051 L: 5.011, 0min2sec 
Epoch 24 (batch = 42): Loss: 0.050 L: 5.012, 0min2sec 
Epoch 24 (batch = 43): Loss: 0.048 L: 5.011, 0min2sec 
Epoch 24 (batch = 44): Loss: 0.046 L: 5.005, 0min2sec 
Epoch 24 (batch = 45): Loss: 0.046 L: 5.006, 0min2sec 
Epoch 24 (batch = 46): Loss: 0.046 L: 5.009, 0min2sec 
Epoch 24 (batch = 47): Loss: 0.045 L: 5.015, 0min2sec 
Epoch 24 (batch = 48): Loss: 0.045 L: 5.015, 0min2sec 
Epoch 24 (batch = 49): Loss: 0.045 L: 5.017, 0min1sec 
Evaluating candidate model on baseline dataset (callback epoch = 24) 
Epoch 24 candidate mean 5.112599849700928, baseline mean 5.035200119018555 
Epoch 25 (batch = 0): Loss: 0.084 L: 5.000, 0min7sec 
Epoch 25 (batch = 1): Loss: 0.053 L: 4.957, 0min2sec 
Epoch 25 (batch = 2): Loss: 0.011 L: 4.964, 0min1sec 
Epoch 25 (batch = 3): Loss: -0.007 L: 4.939, 0min2sec 
Epoch 25 (batch = 4): Loss: -0.010 L: 4.919, 0min2sec 
Epoch 25 (batch = 5): Loss: 0.029 L: 4.953, 0min3sec 
Epoch 25 (batch = 6): Loss: 0.010 L: 4.975, 0min2sec 
Epoch 25 (batch = 7): Loss: 0.013 L: 4.947, 0min1sec 
Epoch 25 (batch = 8): Loss: 0.010 L: 4.970, 0min2sec 
Epoch 25 (batch = 9): Loss: 0.022 L: 4.946, 0min2sec 
Epoch 25 (batch = 10): Loss: 0.017 L: 4.928, 0min2sec 
Epoch 25 (batch = 11): Loss: 0.015 L: 4.920, 0min2sec 
Epoch 25 (batch = 12): Loss: 0.012 L: 4.940, 0min2sec 
Epoch 25 (batch = 13): Loss: 0.013 L: 4.924, 0min2sec 
Epoch 25 (batch = 14): Loss: 0.015 L: 4.903, 0min2sec 
Epoch 25 (batch = 15): Loss: 0.011 L: 4.916, 0min2sec 
Epoch 25 (batch = 16): Loss: 0.013 L: 4.926, 0min2sec 
Epoch 25 (batch = 17): Loss: 0.017 L: 4.931, 0min3sec 
Epoch 25 (batch = 18): Loss: 0.032 L: 4.932, 0min3sec 
Epoch 25 (batch = 19): Loss: 0.033 L: 4.936, 0min3sec 
Epoch 25 (batch = 20): Loss: 0.041 L: 4.942, 0min2sec 
Epoch 25 (batch = 21): Loss: 0.042 L: 4.962, 0min1sec 
Epoch 25 (batch = 22): Loss: 0.041 L: 4.985, 0min0sec 
Epoch 25 (batch = 23): Loss: 0.057 L: 4.996, 0min1sec 
Epoch 25 (batch = 24): Loss: 0.061 L: 5.001, 0min0sec 
Epoch 25 (batch = 25): Loss: 0.061 L: 4.989, 0min1sec 
Epoch 25 (batch = 26): Loss: 0.056 L: 5.003, 0min0sec 
Epoch 25 (batch = 27): Loss: 0.053 L: 5.015, 0min0sec 
Epoch 25 (batch = 28): Loss: 0.052 L: 5.021, 0min0sec 
Epoch 25 (batch = 29): Loss: 0.047 L: 5.016, 0min0sec 
Epoch 25 (batch = 30): Loss: 0.045 L: 5.006, 0min0sec 
Epoch 25 (batch = 31): Loss: 0.043 L: 5.003, 0min0sec 
Epoch 25 (batch = 32): Loss: 0.038 L: 5.012, 0min0sec 
Epoch 25 (batch = 33): Loss: 0.038 L: 5.011, 0min0sec 
Epoch 25 (batch = 34): Loss: 0.036 L: 5.010, 0min0sec 
Epoch 25 (batch = 35): Loss: 0.034 L: 5.001, 0min0sec 
Epoch 25 (batch = 36): Loss: 0.035 L: 5.005, 0min0sec 
Epoch 25 (batch = 37): Loss: 0.034 L: 5.000, 0min0sec 
Epoch 25 (batch = 38): Loss: 0.034 L: 4.995, 0min0sec 
Epoch 25 (batch = 39): Loss: 0.033 L: 4.993, 0min0sec 
Epoch 25 (batch = 40): Loss: 0.031 L: 4.989, 0min0sec 
Epoch 25 (batch = 41): Loss: 0.029 L: 4.998, 0min0sec 
Epoch 25 (batch = 42): Loss: 0.030 L: 5.001, 0min0sec 
Epoch 25 (batch = 43): Loss: 0.028 L: 4.997, 0min0sec 
Epoch 25 (batch = 44): Loss: 0.027 L: 5.002, 0min0sec 
Epoch 25 (batch = 45): Loss: 0.027 L: 5.001, 0min0sec 
Epoch 25 (batch = 46): Loss: 0.026 L: 5.004, 0min0sec 
Epoch 25 (batch = 47): Loss: 0.025 L: 5.003, 0min0sec 
Epoch 25 (batch = 48): Loss: 0.025 L: 5.009, 0min0sec 
Epoch 25 (batch = 49): Loss: 0.025 L: 5.017, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 25) 
Epoch 25 candidate mean 5.149899959564209, baseline mean 5.035200119018555 
Epoch 26 (batch = 0): Loss: -0.042 L: 5.422, 0min3sec 
Epoch 26 (batch = 1): Loss: -0.063 L: 5.109, 0min1sec 
Epoch 26 (batch = 2): Loss: -0.033 L: 5.016, 0min0sec 
Epoch 26 (batch = 3): Loss: -0.017 L: 4.926, 0min0sec 
Epoch 26 (batch = 4): Loss: 0.007 L: 4.922, 0min1sec 
Epoch 26 (batch = 5): Loss: 0.208 L: 4.926, 0min1sec 
Epoch 26 (batch = 6): Loss: 0.182 L: 4.942, 0min0sec 
Epoch 26 (batch = 7): Loss: 0.188 L: 4.938, 0min1sec 
Epoch 26 (batch = 8): Loss: 0.167 L: 4.952, 0min1sec 
Epoch 26 (batch = 9): Loss: 0.153 L: 4.953, 0min0sec 
Epoch 26 (batch = 10): Loss: 0.149 L: 4.976, 0min1sec 
Epoch 26 (batch = 11): Loss: 0.125 L: 4.997, 0min2sec 
Epoch 26 (batch = 12): Loss: 0.116 L: 4.999, 0min0sec 
Epoch 26 (batch = 13): Loss: 0.106 L: 4.970, 0min0sec 
Epoch 26 (batch = 14): Loss: 0.094 L: 4.992, 0min0sec 
Epoch 26 (batch = 15): Loss: 0.117 L: 4.987, 0min1sec 
Epoch 26 (batch = 16): Loss: 0.115 L: 4.983, 0min0sec 
Epoch 26 (batch = 17): Loss: 0.107 L: 4.973, 0min1sec 
Epoch 26 (batch = 18): Loss: 0.221 L: 4.979, 0min1sec 
Epoch 26 (batch = 19): Loss: 0.209 L: 4.966, 0min0sec 
Epoch 26 (batch = 20): Loss: 0.199 L: 4.984, 0min1sec 
Epoch 26 (batch = 21): Loss: 0.191 L: 4.990, 0min0sec 
Epoch 26 (batch = 22): Loss: 0.183 L: 5.000, 0min0sec 
Epoch 26 (batch = 23): Loss: 0.176 L: 5.000, 0min0sec 
Epoch 26 (batch = 24): Loss: 0.174 L: 4.996, 0min1sec 
Epoch 26 (batch = 25): Loss: 0.169 L: 4.987, 0min0sec 
Epoch 26 (batch = 26): Loss: 0.160 L: 4.987, 0min0sec 
Epoch 26 (batch = 27): Loss: 0.151 L: 4.987, 0min0sec 
Epoch 26 (batch = 28): Loss: 0.143 L: 4.986, 0min0sec 
Epoch 26 (batch = 29): Loss: 0.134 L: 4.983, 0min0sec 
Epoch 26 (batch = 30): Loss: 0.130 L: 4.986, 0min0sec 
Epoch 26 (batch = 31): Loss: 0.126 L: 4.980, 0min0sec 
Epoch 26 (batch = 32): Loss: 0.123 L: 4.976, 0min0sec 
Epoch 26 (batch = 33): Loss: 0.119 L: 4.981, 0min0sec 
Epoch 26 (batch = 34): Loss: 0.117 L: 4.997, 0min0sec 
Epoch 26 (batch = 35): Loss: 0.114 L: 4.998, 0min0sec 
Epoch 26 (batch = 36): Loss: 0.112 L: 4.991, 0min0sec 
Epoch 26 (batch = 37): Loss: 0.109 L: 5.006, 0min0sec 
Epoch 26 (batch = 38): Loss: 0.107 L: 5.012, 0min0sec 
Epoch 26 (batch = 39): Loss: 0.102 L: 5.013, 0min0sec 
Epoch 26 (batch = 40): Loss: 0.101 L: 5.011, 0min0sec 
Epoch 26 (batch = 41): Loss: 0.099 L: 5.013, 0min0sec 
Epoch 26 (batch = 42): Loss: 0.097 L: 5.009, 0min0sec 
Epoch 26 (batch = 43): Loss: 0.094 L: 5.012, 0min0sec 
Epoch 26 (batch = 44): Loss: 0.092 L: 5.014, 0min0sec 
Epoch 26 (batch = 45): Loss: 0.089 L: 5.015, 0min0sec 
Epoch 26 (batch = 46): Loss: 0.087 L: 5.017, 0min0sec 
Epoch 26 (batch = 47): Loss: 0.086 L: 5.012, 0min0sec 
Epoch 26 (batch = 48): Loss: 0.088 L: 5.009, 0min1sec 
Epoch 26 (batch = 49): Loss: 0.098 L: 5.012, 0min1sec 
Evaluating candidate model on baseline dataset (callback epoch = 26) 
Epoch 26 candidate mean 5.332300186157227, baseline mean 5.035200119018555 
Epoch 27 (batch = 0): Loss: -0.003 L: 4.883, 0min4sec 
Epoch 27 (batch = 1): Loss: 0.033 L: 4.844, 0min1sec 
Epoch 27 (batch = 2): Loss: 0.080 L: 4.870, 0min1sec 
Epoch 27 (batch = 3): Loss: 0.059 L: 4.928, 0min0sec 
Epoch 27 (batch = 4): Loss: 0.164 L: 4.972, 0min1sec 
Epoch 27 (batch = 5): Loss: 0.136 L: 4.932, 0min1sec 
Epoch 27 (batch = 6): Loss: 0.113 L: 4.974, 0min0sec 
Epoch 27 (batch = 7): Loss: 0.105 L: 4.934, 0min1sec 
Epoch 27 (batch = 8): Loss: 0.092 L: 4.939, 0min0sec 
Epoch 27 (batch = 9): Loss: 0.087 L: 4.959, 0min0sec 
Epoch 27 (batch = 10): Loss: 0.078 L: 4.928, 0min0sec 
Epoch 27 (batch = 11): Loss: 0.064 L: 4.956, 0min0sec 
Epoch 27 (batch = 12): Loss: 0.051 L: 5.002, 0min2sec 
Epoch 27 (batch = 13): Loss: 0.044 L: 5.007, 0min0sec 
Epoch 27 (batch = 14): Loss: 0.042 L: 5.016, 0min0sec 
Epoch 27 (batch = 15): Loss: 0.041 L: 5.012, 0min0sec 
Epoch 27 (batch = 16): Loss: 0.035 L: 5.011, 0min0sec 
Epoch 27 (batch = 17): Loss: 0.029 L: 5.014, 0min0sec 
Epoch 27 (batch = 18): Loss: 0.024 L: 5.002, 0min0sec 
Epoch 27 (batch = 19): Loss: 0.026 L: 5.005, 0min0sec 
Epoch 27 (batch = 20): Loss: 0.024 L: 4.993, 0min1sec 
Epoch 27 (batch = 21): Loss: 0.030 L: 4.999, 0min0sec 
Epoch 27 (batch = 22): Loss: -0.022 L: 5.022, 0min2sec 
Epoch 27 (batch = 23): Loss: -0.004 L: 5.017, 0min1sec 
Epoch 27 (batch = 24): Loss: -0.002 L: 5.018, 0min1sec 
Epoch 27 (batch = 25): Loss: 0.001 L: 5.010, 0min1sec 
Epoch 27 (batch = 26): Loss: 0.004 L: 5.022, 0min0sec 
Epoch 27 (batch = 27): Loss: 0.005 L: 5.005, 0min0sec 
Epoch 27 (batch = 28): Loss: 0.007 L: 5.009, 0min0sec 
Epoch 27 (batch = 29): Loss: 0.009 L: 5.024, 0min2sec 
Epoch 27 (batch = 30): Loss: 0.012 L: 5.032, 0min1sec 
Epoch 27 (batch = 31): Loss: 0.015 L: 5.026, 0min1sec 
Epoch 27 (batch = 32): Loss: 0.042 L: 5.027, 0min1sec 
Epoch 27 (batch = 33): Loss: 0.055 L: 5.033, 0min1sec 
Epoch 27 (batch = 34): Loss: 0.064 L: 5.022, 0min1sec 
Epoch 27 (batch = 35): Loss: 0.063 L: 5.022, 0min0sec 
Epoch 27 (batch = 36): Loss: 0.061 L: 5.019, 0min1sec 
Epoch 27 (batch = 37): Loss: 0.060 L: 5.025, 0min0sec 
Epoch 27 (batch = 38): Loss: 0.059 L: 5.026, 0min0sec 
Epoch 27 (batch = 39): Loss: 0.087 L: 5.032, 0min1sec 
Epoch 27 (batch = 40): Loss: 0.083 L: 5.035, 0min0sec 
Epoch 27 (batch = 41): Loss: 0.081 L: 5.034, 0min0sec 
Epoch 27 (batch = 42): Loss: 0.079 L: 5.028, 0min0sec 
