240119_11_05
 start training 
Baseline model copied 
_update_baseline : Evaluating baseline model on baseline dataset (epoch = 0) 
bl_vals = [45.  0. 45. ... 45. 45. 45.] ,means = 43.89690017700195 
Epoch 20 (batch = 34): Loss: 0.152 L: 5.115, 0min0sec 
Epoch 20 (batch = 35): Loss: 0.148 L: 5.115, 0min0sec 
Epoch 20 (batch = 36): Loss: 0.156 L: 5.114, 0min0sec 
Epoch 20 (batch = 37): Loss: 0.152 L: 5.113, 0min0sec 
Epoch 20 (batch = 38): Loss: 0.157 L: 5.120, 0min1sec 
Epoch 20 (batch = 39): Loss: 0.154 L: 5.121, 0min0sec 
Epoch 20 (batch = 40): Loss: 0.150 L: 5.117, 0min0sec 
Epoch 20 (batch = 41): Loss: 0.143 L: 5.113, 0min0sec 
Epoch 20 (batch = 42): Loss: 0.137 L: 5.110, 0min0sec 
Epoch 20 (batch = 43): Loss: 0.131 L: 5.108, 0min0sec 
Epoch 20 (batch = 44): Loss: 0.126 L: 5.114, 0min0sec 
Epoch 20 (batch = 45): Loss: 0.122 L: 5.114, 0min0sec 
Epoch 20 (batch = 46): Loss: 0.119 L: 5.111, 0min0sec 
Epoch 20 (batch = 47): Loss: 0.115 L: 5.114, 0min0sec 
Epoch 20 (batch = 48): Loss: 0.107 L: 5.110, 0min0sec 
Epoch 20 (batch = 49): Loss: 0.105 L: 5.107, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 20) 
Epoch 20 candidate mean 5.228000164031982, baseline mean 5.106400012969971 
Epoch 21 (batch = 0): Loss: -0.320 L: 5.297, 0min3sec 
Epoch 21 (batch = 1): Loss: -0.164 L: 5.305, 0min0sec 
Epoch 21 (batch = 2): Loss: -0.112 L: 5.206, 0min0sec 
Epoch 21 (batch = 3): Loss: -0.036 L: 5.191, 0min0sec 
Epoch 21 (batch = 4): Loss: -0.096 L: 5.198, 0min0sec 
Epoch 21 (batch = 5): Loss: -0.085 L: 5.219, 0min0sec 
Epoch 21 (batch = 6): Loss: -0.075 L: 5.247, 0min0sec 
Epoch 21 (batch = 7): Loss: -0.027 L: 5.232, 0min1sec 
Epoch 21 (batch = 8): Loss: -0.043 L: 5.216, 0min0sec 
Epoch 21 (batch = 9): Loss: -0.037 L: 5.176, 0min0sec 
Epoch 21 (batch = 10): Loss: -0.039 L: 5.177, 0min0sec 
Epoch 21 (batch = 11): Loss: 0.074 L: 5.174, 0min1sec 
Epoch 21 (batch = 12): Loss: 0.064 L: 5.166, 0min0sec 
Epoch 21 (batch = 13): Loss: 0.050 L: 5.170, 0min0sec 
Epoch 21 (batch = 14): Loss: 0.045 L: 5.179, 0min0sec 
Epoch 21 (batch = 15): Loss: 0.042 L: 5.177, 0min0sec 
Epoch 21 (batch = 16): Loss: 0.035 L: 5.174, 0min0sec 
Epoch 21 (batch = 17): Loss: -0.016 L: 5.190, 0min0sec 
Epoch 21 (batch = 18): Loss: -0.018 L: 5.190, 0min0sec 
Epoch 21 (batch = 19): Loss: -0.016 L: 5.175, 0min0sec 
Epoch 21 (batch = 20): Loss: -0.017 L: 5.173, 0min0sec 
Epoch 21 (batch = 21): Loss: -0.014 L: 5.163, 0min0sec 
Epoch 21 (batch = 22): Loss: -0.014 L: 5.160, 0min0sec 
Epoch 21 (batch = 23): Loss: -0.016 L: 5.155, 0min0sec 
Epoch 21 (batch = 24): Loss: -0.014 L: 5.145, 0min0sec 
Epoch 21 (batch = 25): Loss: -0.014 L: 5.144, 0min0sec 
Epoch 21 (batch = 26): Loss: -0.011 L: 5.148, 0min0sec 
Epoch 21 (batch = 27): Loss: -0.015 L: 5.141, 0min0sec 
Epoch 21 (batch = 28): Loss: -0.018 L: 5.138, 0min0sec 
Epoch 21 (batch = 29): Loss: -0.016 L: 5.142, 0min0sec 
Epoch 21 (batch = 30): Loss: -0.016 L: 5.155, 0min0sec 
Epoch 21 (batch = 31): Loss: -0.018 L: 5.153, 0min0sec 
Epoch 21 (batch = 32): Loss: -0.018 L: 5.150, 0min0sec 
Epoch 21 (batch = 33): Loss: -0.020 L: 5.151, 0min0sec 
Epoch 21 (batch = 34): Loss: -0.017 L: 5.148, 0min0sec 
Epoch 21 (batch = 35): Loss: -0.018 L: 5.143, 0min0sec 
Epoch 21 (batch = 36): Loss: -0.018 L: 5.143, 0min0sec 
Epoch 21 (batch = 37): Loss: -0.016 L: 5.138, 0min0sec 
Epoch 21 (batch = 38): Loss: -0.015 L: 5.133, 0min0sec 
Epoch 21 (batch = 39): Loss: -0.018 L: 5.134, 0min0sec 
Epoch 21 (batch = 40): Loss: -0.024 L: 5.132, 0min0sec 
Epoch 21 (batch = 41): Loss: -0.026 L: 5.134, 0min0sec 
Epoch 21 (batch = 42): Loss: -0.029 L: 5.135, 0min0sec 
Epoch 21 (batch = 43): Loss: -0.029 L: 5.130, 0min0sec 
Epoch 21 (batch = 44): Loss: -0.027 L: 5.133, 0min0sec 
Epoch 21 (batch = 45): Loss: -0.025 L: 5.129, 0min0sec 
Epoch 21 (batch = 46): Loss: -0.026 L: 5.126, 0min0sec 
Epoch 21 (batch = 47): Loss: -0.028 L: 5.126, 0min0sec 
Epoch 21 (batch = 48): Loss: -0.030 L: 5.126, 0min0sec 
Epoch 21 (batch = 49): Loss: -0.031 L: 5.123, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 21) 
Epoch 21 candidate mean 5.145500183105469, baseline mean 5.106400012969971 
Epoch 22 (batch = 0): Loss: -0.021 L: 4.945, 0min2sec 
Epoch 22 (batch = 1): Loss: -0.040 L: 4.992, 0min0sec 
Epoch 22 (batch = 2): Loss: -0.054 L: 5.115, 0min0sec 
Epoch 22 (batch = 3): Loss: -0.065 L: 5.082, 0min0sec 
Epoch 22 (batch = 4): Loss: -0.059 L: 5.067, 0min0sec 
Epoch 22 (batch = 5): Loss: -0.055 L: 5.077, 0min0sec 
Epoch 22 (batch = 6): Loss: -0.056 L: 5.057, 0min0sec 
Epoch 22 (batch = 7): Loss: -0.082 L: 5.103, 0min0sec 
Epoch 22 (batch = 8): Loss: -0.077 L: 5.068, 0min0sec 
Epoch 22 (batch = 9): Loss: -0.068 L: 5.060, 0min0sec 
Epoch 22 (batch = 10): Loss: -0.065 L: 5.082, 0min0sec 
Epoch 22 (batch = 11): Loss: -0.064 L: 5.080, 0min0sec 
Epoch 22 (batch = 12): Loss: -0.060 L: 5.100, 0min0sec 
Epoch 22 (batch = 13): Loss: -0.056 L: 5.108, 0min0sec 
Epoch 22 (batch = 14): Loss: -0.060 L: 5.119, 0min0sec 
Epoch 22 (batch = 15): Loss: -0.057 L: 5.132, 0min0sec 
Epoch 22 (batch = 16): Loss: -0.051 L: 5.139, 0min0sec 
Epoch 22 (batch = 17): Loss: -0.053 L: 5.130, 0min0sec 
Epoch 22 (batch = 18): Loss: -0.059 L: 5.141, 0min1sec 
Epoch 22 (batch = 19): Loss: 0.038 L: 5.152, 0min1sec 
Epoch 22 (batch = 20): Loss: 0.041 L: 5.144, 0min0sec 
Epoch 22 (batch = 21): Loss: 0.038 L: 5.136, 0min0sec 
Epoch 22 (batch = 22): Loss: 0.035 L: 5.155, 0min0sec 
Epoch 22 (batch = 23): Loss: 0.029 L: 5.150, 0min0sec 
Epoch 22 (batch = 24): Loss: 0.025 L: 5.148, 0min0sec 
Epoch 22 (batch = 25): Loss: 0.023 L: 5.139, 0min0sec 
Epoch 22 (batch = 26): Loss: 0.021 L: 5.129, 0min0sec 
Epoch 22 (batch = 27): Loss: 0.019 L: 5.131, 0min0sec 
Epoch 22 (batch = 28): Loss: 0.018 L: 5.125, 0min0sec 
Epoch 22 (batch = 29): Loss: 0.017 L: 5.129, 0min0sec 
Epoch 22 (batch = 30): Loss: 0.015 L: 5.136, 0min0sec 
Epoch 22 (batch = 31): Loss: 0.015 L: 5.140, 0min0sec 
Epoch 22 (batch = 32): Loss: 0.013 L: 5.129, 0min0sec 
Epoch 22 (batch = 33): Loss: 0.012 L: 5.131, 0min0sec 
Epoch 22 (batch = 34): Loss: 0.010 L: 5.117, 0min0sec 
Epoch 22 (batch = 35): Loss: 0.009 L: 5.123, 0min0sec 
Epoch 22 (batch = 36): Loss: 0.007 L: 5.119, 0min0sec 
Epoch 22 (batch = 37): Loss: 0.005 L: 5.113, 0min0sec 
Epoch 22 (batch = 38): Loss: -0.003 L: 5.115, 0min0sec 
Epoch 22 (batch = 39): Loss: -0.004 L: 5.108, 0min0sec 
Epoch 22 (batch = 40): Loss: -0.004 L: 5.114, 0min0sec 
Epoch 22 (batch = 41): Loss: -0.005 L: 5.112, 0min0sec 
Epoch 22 (batch = 42): Loss: -0.009 L: 5.110, 0min0sec 
Epoch 22 (batch = 43): Loss: -0.010 L: 5.112, 0min0sec 
Epoch 22 (batch = 44): Loss: -0.012 L: 5.109, 0min0sec 
Epoch 22 (batch = 45): Loss: -0.013 L: 5.112, 0min0sec 
Epoch 22 (batch = 46): Loss: -0.012 L: 5.111, 0min0sec 
Epoch 22 (batch = 47): Loss: -0.011 L: 5.109, 0min0sec 
Epoch 22 (batch = 48): Loss: -0.011 L: 5.112, 0min0sec 
Epoch 22 (batch = 49): Loss: -0.010 L: 5.119, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 22) 
Epoch 22 candidate mean 5.114299774169922, baseline mean 5.106400012969971 
Epoch 23 (batch = 0): Loss: -0.018 L: 5.070, 0min2sec 
Epoch 23 (batch = 1): Loss: -0.037 L: 4.945, 0min0sec 
Epoch 23 (batch = 2): Loss: -0.050 L: 4.977, 0min0sec 
Epoch 23 (batch = 3): Loss: -0.036 L: 4.941, 0min0sec 
Epoch 23 (batch = 4): Loss: -0.057 L: 4.978, 0min0sec 
Epoch 23 (batch = 5): Loss: -0.060 L: 4.961, 0min0sec 
Epoch 23 (batch = 6): Loss: -0.049 L: 5.000, 0min0sec 
Epoch 23 (batch = 7): Loss: -0.048 L: 5.025, 0min0sec 
Epoch 23 (batch = 8): Loss: -0.053 L: 5.053, 0min0sec 
Epoch 23 (batch = 9): Loss: -0.046 L: 5.044, 0min0sec 
Epoch 23 (batch = 10): Loss: -0.048 L: 5.051, 0min0sec 
Epoch 23 (batch = 11): Loss: -0.046 L: 5.048, 0min0sec 
Epoch 23 (batch = 12): Loss: -0.049 L: 5.067, 0min0sec 
Epoch 23 (batch = 13): Loss: -0.047 L: 5.062, 0min0sec 
Epoch 23 (batch = 14): Loss: -0.044 L: 5.048, 0min0sec 
Epoch 23 (batch = 15): Loss: -0.046 L: 5.056, 0min0sec 
Epoch 23 (batch = 16): Loss: -0.054 L: 5.062, 0min0sec 
Epoch 23 (batch = 17): Loss: -0.050 L: 5.056, 0min0sec 
Epoch 23 (batch = 18): Loss: -0.052 L: 5.052, 0min0sec 
Epoch 23 (batch = 19): Loss: -0.048 L: 5.061, 0min0sec 
Epoch 23 (batch = 20): Loss: -0.043 L: 5.072, 0min0sec 
Epoch 23 (batch = 21): Loss: -0.042 L: 5.069, 0min0sec 
Epoch 23 (batch = 22): Loss: -0.037 L: 5.063, 0min0sec 
Epoch 23 (batch = 23): Loss: -0.038 L: 5.068, 0min0sec 
Epoch 23 (batch = 24): Loss: -0.038 L: 5.074, 0min0sec 
Epoch 23 (batch = 25): Loss: -0.046 L: 5.077, 0min0sec 
Epoch 23 (batch = 26): Loss: -0.045 L: 5.091, 0min0sec 
Epoch 23 (batch = 27): Loss: -0.043 L: 5.096, 0min0sec 
Epoch 23 (batch = 28): Loss: -0.044 L: 5.098, 0min0sec 
Epoch 23 (batch = 29): Loss: -0.049 L: 5.099, 0min0sec 
Epoch 23 (batch = 30): Loss: -0.050 L: 5.099, 0min0sec 
Epoch 23 (batch = 31): Loss: -0.049 L: 5.102, 0min0sec 
Epoch 23 (batch = 32): Loss: -0.045 L: 5.099, 0min0sec 
Epoch 23 (batch = 33): Loss: -0.043 L: 5.099, 0min0sec 
Epoch 23 (batch = 34): Loss: -0.043 L: 5.098, 0min0sec 
Epoch 23 (batch = 35): Loss: -0.043 L: 5.089, 0min0sec 
Epoch 23 (batch = 36): Loss: -0.044 L: 5.090, 0min0sec 
Epoch 23 (batch = 37): Loss: -0.043 L: 5.085, 0min0sec 
Epoch 23 (batch = 38): Loss: -0.042 L: 5.077, 0min0sec 
Epoch 23 (batch = 39): Loss: -0.042 L: 5.077, 0min0sec 
Epoch 23 (batch = 40): Loss: -0.043 L: 5.073, 0min0sec 
Epoch 23 (batch = 41): Loss: -0.042 L: 5.071, 0min0sec 
Epoch 23 (batch = 42): Loss: -0.043 L: 5.065, 0min0sec 
Epoch 23 (batch = 43): Loss: -0.046 L: 5.067, 0min0sec 
Epoch 23 (batch = 44): Loss: -0.048 L: 5.073, 0min0sec 
Epoch 23 (batch = 45): Loss: -0.047 L: 5.075, 0min0sec 
Epoch 23 (batch = 46): Loss: -0.048 L: 5.080, 0min0sec 
Epoch 23 (batch = 47): Loss: -0.046 L: 5.076, 0min0sec 
Epoch 23 (batch = 48): Loss: -0.046 L: 5.074, 0min0sec 
Epoch 23 (batch = 49): Loss: -0.045 L: 5.072, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 23) 
Epoch 23 candidate mean 5.15749979019165, baseline mean 5.106400012969971 
Epoch 24 (batch = 0): Loss: -0.064 L: 5.148, 0min2sec 
Epoch 24 (batch = 1): Loss: -0.125 L: 5.020, 0min0sec 
Epoch 24 (batch = 2): Loss: -0.089 L: 5.125, 0min0sec 
Epoch 24 (batch = 3): Loss: -0.099 L: 5.123, 0min0sec 
Epoch 24 (batch = 4): Loss: -0.104 L: 5.130, 0min0sec 
Epoch 24 (batch = 5): Loss: -0.091 L: 5.122, 0min0sec 
Epoch 24 (batch = 6): Loss: -0.084 L: 5.146, 0min0sec 
Epoch 24 (batch = 7): Loss: -0.079 L: 5.152, 0min0sec 
Epoch 24 (batch = 8): Loss: -0.074 L: 5.131, 0min0sec 
Epoch 24 (batch = 9): Loss: -0.069 L: 5.089, 0min0sec 
Epoch 24 (batch = 10): Loss: -0.069 L: 5.104, 0min0sec 
Epoch 24 (batch = 11): Loss: -0.055 L: 5.099, 0min0sec 
Epoch 24 (batch = 12): Loss: -0.047 L: 5.099, 0min0sec 
Epoch 24 (batch = 13): Loss: -0.046 L: 5.077, 0min0sec 
Epoch 24 (batch = 14): Loss: -0.015 L: 5.069, 0min1sec 
Epoch 24 (batch = 15): Loss: -0.047 L: 5.092, 0min0sec 
Epoch 24 (batch = 16): Loss: -0.042 L: 5.094, 0min0sec 
Epoch 24 (batch = 17): Loss: 0.006 L: 5.105, 0min1sec 
Epoch 24 (batch = 18): Loss: 0.006 L: 5.093, 0min1sec 
Epoch 24 (batch = 19): Loss: 0.035 L: 5.092, 0min1sec 
Epoch 24 (batch = 20): Loss: 0.033 L: 5.098, 0min0sec 
Epoch 24 (batch = 21): Loss: 0.027 L: 5.098, 0min0sec 
Epoch 24 (batch = 22): Loss: 0.038 L: 5.111, 0min1sec 
Epoch 24 (batch = 23): Loss: 0.059 L: 5.104, 0min1sec 
Epoch 24 (batch = 24): Loss: 0.056 L: 5.107, 0min0sec 
Epoch 24 (batch = 25): Loss: 0.055 L: 5.100, 0min0sec 
Epoch 24 (batch = 26): Loss: 0.052 L: 5.083, 0min0sec 
Epoch 24 (batch = 27): Loss: 0.051 L: 5.085, 0min0sec 
Epoch 24 (batch = 28): Loss: 0.049 L: 5.080, 0min0sec 
Epoch 24 (batch = 29): Loss: 0.049 L: 5.093, 0min0sec 
Epoch 24 (batch = 30): Loss: 0.049 L: 5.096, 0min0sec 
Epoch 24 (batch = 31): Loss: 0.047 L: 5.096, 0min0sec 
Epoch 24 (batch = 32): Loss: 0.045 L: 5.098, 0min0sec 
Epoch 24 (batch = 33): Loss: 0.047 L: 5.099, 0min0sec 
Epoch 24 (batch = 34): Loss: 0.046 L: 5.094, 0min0sec 
Epoch 24 (batch = 35): Loss: 0.045 L: 5.086, 0min0sec 
Epoch 24 (batch = 36): Loss: 0.043 L: 5.092, 0min0sec 
Epoch 24 (batch = 37): Loss: 0.039 L: 5.084, 0min0sec 
Epoch 24 (batch = 38): Loss: 0.038 L: 5.083, 0min0sec 
Epoch 24 (batch = 39): Loss: 0.037 L: 5.088, 0min0sec 
Epoch 24 (batch = 40): Loss: 0.036 L: 5.088, 0min0sec 
Epoch 24 (batch = 41): Loss: 0.043 L: 5.087, 0min0sec 
Epoch 24 (batch = 42): Loss: 0.042 L: 5.089, 0min0sec 
Epoch 24 (batch = 43): Loss: 0.040 L: 5.092, 0min0sec 
Epoch 24 (batch = 44): Loss: 0.039 L: 5.090, 0min0sec 
Epoch 24 (batch = 45): Loss: 0.037 L: 5.088, 0min0sec 
Epoch 24 (batch = 46): Loss: 0.033 L: 5.091, 0min0sec 
Epoch 24 (batch = 47): Loss: 0.033 L: 5.094, 0min0sec 
Epoch 24 (batch = 48): Loss: 0.033 L: 5.092, 0min0sec 
Epoch 24 (batch = 49): Loss: 0.031 L: 5.094, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 24) 
Epoch 24 candidate mean 5.1975998878479, baseline mean 5.106400012969971 
Epoch 25 (batch = 0): Loss: -0.016 L: 5.359, 0min3sec 
Epoch 25 (batch = 1): Loss: -0.044 L: 5.141, 0min0sec 
Epoch 25 (batch = 2): Loss: 0.021 L: 5.107, 0min0sec 
Epoch 25 (batch = 3): Loss: 0.041 L: 5.094, 0min1sec 
Epoch 25 (batch = 4): Loss: 0.019 L: 5.095, 0min0sec 
Epoch 25 (batch = 5): Loss: 0.046 L: 5.133, 0min0sec 
Epoch 25 (batch = 6): Loss: -0.065 L: 5.141, 0min1sec 
Epoch 25 (batch = 7): Loss: 0.062 L: 5.111, 0min1sec 
Epoch 25 (batch = 8): Loss: 0.040 L: 5.117, 0min0sec 
Epoch 25 (batch = 9): Loss: 0.042 L: 5.130, 0min0sec 
Epoch 25 (batch = 10): Loss: 0.042 L: 5.150, 0min0sec 
Epoch 25 (batch = 11): Loss: 0.037 L: 5.169, 0min1sec 
Epoch 25 (batch = 12): Loss: 0.053 L: 5.166, 0min1sec 
Epoch 25 (batch = 13): Loss: 0.055 L: 5.143, 0min0sec 
Epoch 25 (batch = 14): Loss: 0.046 L: 5.134, 0min0sec 
Epoch 25 (batch = 15): Loss: 0.043 L: 5.132, 0min0sec 
Epoch 25 (batch = 16): Loss: 0.038 L: 5.110, 0min0sec 
Epoch 25 (batch = 17): Loss: 0.035 L: 5.122, 0min0sec 
Epoch 25 (batch = 18): Loss: 0.031 L: 5.102, 0min0sec 
Epoch 25 (batch = 19): Loss: 0.027 L: 5.120, 0min0sec 
Epoch 25 (batch = 20): Loss: 0.027 L: 5.107, 0min0sec 
Epoch 25 (batch = 21): Loss: 0.025 L: 5.087, 0min0sec 
Epoch 25 (batch = 22): Loss: 0.023 L: 5.076, 0min0sec 
Epoch 25 (batch = 23): Loss: 0.023 L: 5.079, 0min0sec 
Epoch 25 (batch = 24): Loss: 0.022 L: 5.081, 0min0sec 
Epoch 25 (batch = 25): Loss: 0.023 L: 5.083, 0min0sec 
Epoch 25 (batch = 26): Loss: 0.019 L: 5.103, 0min0sec 
Epoch 25 (batch = 27): Loss: 0.015 L: 5.096, 0min0sec 
Epoch 25 (batch = 28): Loss: 0.016 L: 5.101, 0min0sec 
Epoch 25 (batch = 29): Loss: 0.005 L: 5.101, 0min0sec 
Epoch 25 (batch = 30): Loss: 0.006 L: 5.102, 0min0sec 
Epoch 25 (batch = 31): Loss: 0.002 L: 5.104, 0min0sec 
Epoch 25 (batch = 32): Loss: -0.000 L: 5.093, 0min0sec 
Epoch 25 (batch = 33): Loss: -0.003 L: 5.092, 0min0sec 
Epoch 25 (batch = 34): Loss: 0.005 L: 5.095, 0min1sec 
Epoch 25 (batch = 35): Loss: 0.002 L: 5.096, 0min0sec 
Epoch 25 (batch = 36): Loss: -0.001 L: 5.093, 0min0sec 
Epoch 25 (batch = 37): Loss: -0.002 L: 5.091, 0min0sec 
Epoch 25 (batch = 38): Loss: -0.006 L: 5.088, 0min0sec 
Epoch 25 (batch = 39): Loss: -0.005 L: 5.090, 0min0sec 
Epoch 25 (batch = 40): Loss: -0.006 L: 5.086, 0min0sec 
Epoch 25 (batch = 41): Loss: -0.005 L: 5.087, 0min0sec 
Epoch 25 (batch = 42): Loss: -0.006 L: 5.087, 0min0sec 
Epoch 25 (batch = 43): Loss: -0.005 L: 5.088, 0min0sec 
Epoch 25 (batch = 44): Loss: -0.007 L: 5.088, 0min0sec 
Epoch 25 (batch = 45): Loss: -0.007 L: 5.095, 0min0sec 
Epoch 25 (batch = 46): Loss: -0.007 L: 5.088, 0min0sec 
Epoch 25 (batch = 47): Loss: -0.006 L: 5.089, 0min0sec 
Epoch 25 (batch = 48): Loss: -0.004 L: 5.086, 0min0sec 
Epoch 25 (batch = 49): Loss: -0.003 L: 5.085, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 25) 
Epoch 25 candidate mean 5.280200004577637, baseline mean 5.106400012969971 
Epoch 26 (batch = 0): Loss: -0.077 L: 4.906, 0min3sec 
Epoch 26 (batch = 1): Loss: 0.058 L: 5.117, 0min0sec 
Epoch 26 (batch = 2): Loss: 0.038 L: 5.195, 0min0sec 
Epoch 26 (batch = 3): Loss: -0.010 L: 5.223, 0min0sec 
Epoch 26 (batch = 4): Loss: 0.000 L: 5.177, 0min1sec 
Epoch 26 (batch = 5): Loss: -0.027 L: 5.197, 0min1sec 
Epoch 26 (batch = 6): Loss: 0.305 L: 5.206, 0min1sec 
Epoch 26 (batch = 7): Loss: 0.249 L: 5.172, 0min0sec 
Epoch 26 (batch = 8): Loss: 0.212 L: 5.200, 0min0sec 
Epoch 26 (batch = 9): Loss: 0.171 L: 5.228, 0min1sec 
Epoch 26 (batch = 10): Loss: 0.459 L: 5.231, 0min1sec 
Epoch 26 (batch = 11): Loss: 0.443 L: 5.207, 0min0sec 
Epoch 26 (batch = 12): Loss: 0.402 L: 5.203, 0min0sec 
Epoch 26 (batch = 13): Loss: 0.371 L: 5.176, 0min0sec 
Epoch 26 (batch = 14): Loss: 0.344 L: 5.169, 0min0sec 
Epoch 26 (batch = 15): Loss: 0.316 L: 5.150, 0min0sec 
Epoch 26 (batch = 16): Loss: 0.293 L: 5.142, 0min0sec 
Epoch 26 (batch = 17): Loss: 0.274 L: 5.150, 0min0sec 
Epoch 26 (batch = 18): Loss: 0.255 L: 5.150, 0min0sec 
Epoch 26 (batch = 19): Loss: 0.236 L: 5.148, 0min0sec 
Epoch 26 (batch = 20): Loss: 0.221 L: 5.151, 0min0sec 
Epoch 26 (batch = 21): Loss: 0.211 L: 5.137, 0min0sec 
Epoch 26 (batch = 22): Loss: 0.200 L: 5.132, 0min0sec 
Epoch 26 (batch = 23): Loss: 0.191 L: 5.129, 0min0sec 
Epoch 26 (batch = 24): Loss: 0.178 L: 5.133, 0min0sec 
Epoch 26 (batch = 25): Loss: 0.170 L: 5.149, 0min0sec 
Epoch 26 (batch = 26): Loss: 0.160 L: 5.137, 0min0sec 
Epoch 26 (batch = 27): Loss: 0.154 L: 5.134, 0min0sec 
Epoch 26 (batch = 28): Loss: 0.147 L: 5.123, 0min0sec 
Epoch 26 (batch = 29): Loss: 0.147 L: 5.120, 0min0sec 
Epoch 26 (batch = 30): Loss: 0.143 L: 5.118, 0min0sec 
Epoch 26 (batch = 31): Loss: 0.135 L: 5.123, 0min0sec 
Epoch 26 (batch = 32): Loss: 0.131 L: 5.116, 0min0sec 
Epoch 26 (batch = 33): Loss: 0.126 L: 5.117, 0min0sec 
Epoch 26 (batch = 34): Loss: 0.124 L: 5.114, 0min0sec 
Epoch 26 (batch = 35): Loss: 0.120 L: 5.110, 0min0sec 
Epoch 26 (batch = 36): Loss: 0.116 L: 5.103, 0min0sec 
Epoch 26 (batch = 37): Loss: 0.113 L: 5.099, 0min0sec 
Epoch 26 (batch = 38): Loss: 0.110 L: 5.095, 0min0sec 
Epoch 26 (batch = 39): Loss: 0.104 L: 5.099, 0min0sec 
Epoch 26 (batch = 40): Loss: 0.100 L: 5.091, 0min0sec 
Epoch 26 (batch = 41): Loss: 0.098 L: 5.088, 0min0sec 
Epoch 26 (batch = 42): Loss: 0.095 L: 5.088, 0min0sec 
Epoch 26 (batch = 43): Loss: 0.093 L: 5.092, 0min0sec 
Epoch 26 (batch = 44): Loss: 0.088 L: 5.087, 0min0sec 
Epoch 26 (batch = 45): Loss: 0.084 L: 5.086, 0min0sec 
Epoch 26 (batch = 46): Loss: 0.083 L: 5.084, 0min1sec 
Epoch 26 (batch = 47): Loss: 0.080 L: 5.075, 0min0sec 
Epoch 26 (batch = 48): Loss: 0.068 L: 5.081, 0min1sec 
Epoch 26 (batch = 49): Loss: 0.069 L: 5.082, 0min1sec 
Evaluating candidate model on baseline dataset (callback epoch = 26) 
Epoch 26 candidate mean 5.198299884796143, baseline mean 5.106400012969971 
Epoch 27 (batch = 0): Loss: -0.014 L: 5.172, 0min2sec 
Epoch 27 (batch = 1): Loss: -0.064 L: 5.109, 0min0sec 
Epoch 27 (batch = 2): Loss: -0.066 L: 5.112, 0min0sec 
Epoch 27 (batch = 3): Loss: -0.056 L: 5.107, 0min0sec 
Epoch 27 (batch = 4): Loss: -0.041 L: 5.106, 0min0sec 
Epoch 27 (batch = 5): Loss: -0.035 L: 5.148, 0min0sec 
Epoch 27 (batch = 6): Loss: -0.032 L: 5.119, 0min0sec 
Epoch 27 (batch = 7): Loss: -0.028 L: 5.116, 0min0sec 
Epoch 27 (batch = 8): Loss: -0.044 L: 5.141, 0min0sec 
Epoch 27 (batch = 9): Loss: -0.039 L: 5.146, 0min0sec 
Epoch 27 (batch = 10): Loss: -0.053 L: 5.116, 0min0sec 
Epoch 27 (batch = 11): Loss: -0.050 L: 5.102, 0min0sec 
Epoch 27 (batch = 12): Loss: -0.048 L: 5.105, 0min0sec 
Epoch 27 (batch = 13): Loss: -0.042 L: 5.079, 0min0sec 
Epoch 27 (batch = 14): Loss: -0.048 L: 5.080, 0min0sec 
Epoch 27 (batch = 15): Loss: -0.047 L: 5.098, 0min0sec 
Epoch 27 (batch = 16): Loss: -0.044 L: 5.085, 0min0sec 
Epoch 27 (batch = 17): Loss: -0.046 L: 5.102, 0min0sec 
Epoch 27 (batch = 18): Loss: -0.040 L: 5.095, 0min0sec 
Epoch 27 (batch = 19): Loss: -0.043 L: 5.082, 0min0sec 
Epoch 27 (batch = 20): Loss: -0.040 L: 5.088, 0min0sec 
Epoch 27 (batch = 21): Loss: -0.037 L: 5.099, 0min0sec 
Epoch 27 (batch = 22): Loss: -0.036 L: 5.088, 0min0sec 
Epoch 27 (batch = 23): Loss: -0.035 L: 5.078, 0min0sec 
Epoch 27 (batch = 24): Loss: -0.035 L: 5.077, 0min0sec 
Epoch 27 (batch = 25): Loss: -0.034 L: 5.092, 0min0sec 
Epoch 27 (batch = 26): Loss: -0.031 L: 5.085, 0min0sec 
Epoch 27 (batch = 27): Loss: -0.033 L: 5.084, 0min0sec 
Epoch 27 (batch = 28): Loss: -0.039 L: 5.090, 0min0sec 
Epoch 27 (batch = 29): Loss: -0.038 L: 5.101, 0min1sec 
Epoch 27 (batch = 30): Loss: 0.017 L: 5.094, 0min1sec 
Epoch 27 (batch = 31): Loss: 0.014 L: 5.100, 0min0sec 
Epoch 27 (batch = 32): Loss: 0.010 L: 5.094, 0min0sec 
Epoch 27 (batch = 33): Loss: 0.008 L: 5.088, 0min0sec 
Epoch 27 (batch = 34): Loss: 0.008 L: 5.077, 0min0sec 
Epoch 27 (batch = 35): Loss: 0.010 L: 5.075, 0min0sec 
Epoch 27 (batch = 36): Loss: 0.004 L: 5.081, 0min0sec 
Epoch 27 (batch = 37): Loss: 0.004 L: 5.084, 0min0sec 
